"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
8 5 0.2762947288 -0.01740973136408 -0.108190563312 -0.99119849296 -0.95764404272 -0.96383256936 0.94835963856 -0.186062283 0.0155466769192 -0.99615423112 -0.98560212864 -0.97630896504 0.07597764228 0.010500601601352 0.001376649613592 -0.98723655024 -0.97439945376 -0.98561120912 -0.0271337343656 -0.0736844434056 0.085903475568 -0.96157283832 -0.97566973792 -0.97271106264 -0.0983876157528 -0.04245799264 -0.0529162869432 -0.97862649568 -0.98846711064 -0.985188132 -0.97398916688 -0.97098655864 -0.97398916688 -0.97098655864 -0.98455788408 -0.98198452936 -0.96436426824 -0.9552105592 -0.98698244752 -0.98468463824 -0.98911091672 -0.96284955448 -0.973326996 -0.99221961784 -0.95698595456 -0.96113242824 0.0551292728304 0.0366486493256 0.1321265402448 -0.98738701688 -0.97490213288 -0.98319825008 -0.98827837888 -0.9757568692 -0.986639688 0.2383204597888 -0.0716561381704 0.0686894422304 -0.96241250912 -0.97882888688 -0.97357845864 -0.96210502688 -0.974153066 -0.97496328656 -0.1839937057112 -0.1710663496212 -0.0165037111568 -0.97413298824 -0.97299452072 0.1623587263424 -0.98156546304 -0.98140650624 0.31883116608544 -0.96713655216 -0.95561346224 -0.1278847313984 -0.98557971696 -0.98439768776 0.1677229345008
8 6 0.276301753695652 -0.0173409620652174 -0.108762066652174 -0.988948066086957 -0.988264680869565 -0.988224881521739 -0.362429526 0.757284041304348 0.384666506304348 -0.991783952391304 -0.996550640652174 -0.992770202608696 0.0766590351521739 0.010312092893913 -0.000303309404565217 -0.990934290652174 -0.986655595869565 -0.991350357391304 -0.0270090048513043 -0.0746300191521739 0.0824053518043478 -0.992879475652174 -0.987768574782609 -0.988183975 -0.0983827641086956 -0.0402084895434783 -0.0559355565652174 -0.993353206521739 -0.992810165652174 -0.99286000326087 -0.990222955652174 -0.990346092391304 -0.990222955652174 -0.990346092391304 -0.991129993695652 -0.991116788913043 -0.987024979782609 -0.987131693478261 -0.994012961521739 -0.992957140869565 -0.990082346521739 -0.987053741956522 -0.989626870869565 -0.988631737173913 -0.988927044782609 -0.987597731304348 -0.10602383455 0.309858999 0.28550472223913 -0.990888130652174 -0.986906652826087 -0.989914378695652 -0.991836050217391 -0.987362359130435 -0.99134152826087 0.191291246195652 0.1252917257 0.160207214536957 -0.991423219565217 -0.989806584565217 -0.987933961304348 -0.993337319347826 -0.986831389347826 -0.989335680217391 0.0982554432717391 0.0151709788608696 0.228909699278261 -0.990851225869565 -0.990835087173913 0.375183272919565 -0.990530709130435 -0.990748143043478 0.415132309195652 -0.98935891826087 -0.987829549782609 0.163281622021739 -0.993161369130435 -0.992854194565217 0.300640721426087
9 1 0.201223782371134 -0.0198648113030928 -0.109293562278351 -0.277853620927835 0.000389739111649485 -0.284019644607217 0.939863483402062 -0.199529378876289 -0.0514133454298969 -0.974379233195876 -0.958179169175258 -0.946674854845361 0.10547386281866 0.134813475198969 0.133366647903907 -0.233239168453608 -0.0804818143845361 -0.474016654773196 -0.0270465871689691 -0.063395606416701 0.0849042519896907 -0.440864565773196 -0.324618046779381 -0.310950120298969 -0.0697226056865979 -0.132248709505052 -0.0265000311343299 -0.356289926061856 -0.48536604556701 -0.421261740807217 -0.1405787912 -0.309105918484536 -0.1405787912 -0.309105918484536 -0.222009625927835 -0.17546177682268 -0.232949332103093 -0.340339431229897 -0.439135762279381 -0.468984666498969 -0.246235469872165 0.00277455980824742 -0.324846944412371 -0.291701842823711 -0.0658245034734021 -0.320472220463918 -0.327740693580412 0.0633453540464948 0.126130378037423 -0.27003688013299 -0.137458992261959 -0.433175738268041 -0.264065774536082 -0.0809566756649484 -0.51341774656701 -0.25259131604433 -0.340108378089691 -0.19026897990433 -0.31221142885567 -0.356953783595052 -0.281726760763918 -0.483405484223711 -0.314076795359794 -0.385871849618557 -0.0920203480958763 -0.0570476685505155 -0.0869919763381443 -0.236569648661856 -0.462656533350515 0.193314256505155 -0.164130506104536 -0.197746157163918 0.0572023830701031 -0.369490838135258 -0.43655083614433 0.146214197563918 -0.480663034682474 -0.492522651505155 0.102533792652577
9 2 0.200231734545455 -0.0218149474572045 -0.123167038954545 -0.217650264405682 -0.0324381315375 -0.187866592693182 0.881005476477273 -0.274823079215909 -0.130996600022727 -0.946385660113636 -0.923147529772727 -0.898253307045455 0.115508048669205 0.0637975010454545 0.0831767541636364 -0.350481350879545 -0.338639482253295 -0.622976085795454 -0.0895496611931818 -0.00735753026136364 0.0764608278511364 -0.468577738920455 -0.365656355596591 -0.2721447901375 -0.123398047769318 -0.0561376399284091 -0.0225856466564773 -0.54776237625 -0.669964566477273 -0.561708792988636 -0.0951540025784091 -0.239532939220455 -0.0951540025784091 -0.239532939220455 -0.38575642075 -0.377749105647727 -0.192125281518182 -0.334609548386364 -0.608840045795455 -0.669897678636364 -0.264672681763636 -0.133170168301136 -0.36477446825 -0.200729040994318 -0.0451013405556818 -0.165276429798864 -0.453149347670455 -0.1573905571 -0.231063971357955 -0.374104339738636 -0.361775033445455 -0.589264189545455 -0.385322194869886 -0.359515323590909 -0.655410243636364 -0.339311340995455 -0.445209745068182 -0.453872071863636 -0.390900116068182 -0.477192378193182 -0.313802945926136 -0.497573515977273 -0.317270148579545 -0.329906871590909 -0.20372095829125 -0.306773920377273 -0.231621897454545 -0.248231670872727 -0.354687497943182 -0.0667645996738636 -0.344265506545455 -0.428688637625 0.0316826348772727 -0.447936334147727 -0.379949838715909 -0.163531519370455 -0.664490274090909 -0.702038138295455 0.0768560825669318
9 3 0.199454381351351 -0.0090552955622973 -0.103280413713514 0.0818845722108108 0.0392747898959459 -0.155507302043243 0.922938620135135 -0.172297615444595 -0.0626727581081081 -0.953698289324324 -0.934596743783784 -0.907569538378378 0.0871386915540541 -0.0961739612851351 -0.0425296198040541 -0.021822952387027 -0.102218120605135 -0.360513894162162 -0.113774511374324 -0.0498780675810811 0.120010392125 -0.321873600202703 -0.322058038324324 -0.269478889216216 -0.0760187837789189 -0.027782310807973 -0.139934331135135 -0.410738001540541 -0.444756956353514 -0.351696583824324 0.0865986392432432 0.119239049413243 0.0865986392432432 0.119239049413243 -0.115853036845946 0.0210225106175676 -0.117099124475676 -0.23627576874973 -0.422037890878378 -0.420508088297297 0.0610667852297297 0.0365768202756757 -0.172034961810811 0.0869321378567568 -0.0275330449216216 -0.216652258198649 -0.394495685689189 -0.0100821431821622 0.0893824648783784 -0.0488679433905405 -0.137295081085135 -0.299597582891892 -0.0824645477067567 -0.126640196417297 -0.420751166878378 -0.315430312405405 -0.385407112081081 -0.234117039571622 -0.236705475204054 -0.300618379689189 -0.167919042283784 -0.354995383945946 -0.344541249260811 -0.374533040054054 -0.206602948137838 -0.0385878491878378 -0.052863720927027 0.163237646339189 -0.0826524982013514 0.025823782967027 0.0414923534783784 -0.0155417442537811 -0.00658161042256757 -0.279067616512162 -0.345219015298919 0.061385769130827 -0.417837517967568 -0.46718104472973 0.0787335161972973
9 4 0.19776525 0.0542939118571429 -0.0693290706142857 -0.937577187142857 -0.737343205714286 -0.815027835714286 0.915491162857143 0.117851551657143 0.163174335571429 -0.898628087142857 -0.7799904 -0.840399305714286 0.0811474771571429 -0.0336172987571429 0.0150924338571429 -0.973304482857143 -0.961307527142857 -0.975160754285714 -0.0956016502428571 0.101450804857143 -0.0202921378571429 -0.955229231428571 -0.920303992857143 -0.858782138571429 -0.078394185 -0.0533711732771429 -0.0285498281428571 -0.976312428571429 -0.980999651428571 -0.972146658571429 -0.828078167142857 -0.735498352857143 -0.828078167142857 -0.735498352857143 -0.97337012 -0.962858614285714 -0.779305968571429 -0.846048261428571 -0.982430657142857 -0.973259391428571 -0.947737178571429 -0.821073587142857 -0.876505741428571 -0.933826008571429 -0.71926032 -0.799699671428571 -0.42741649 -0.254253134542857 -0.256931485857143 -0.972384285714286 -0.959733834285714 -0.970656871428571 -0.976945884285714 -0.966529684285714 -0.978494834285714 0.00298652314285715 -0.269625668428571 -0.271044194428571 -0.946058277142857 -0.940867547142857 -0.883520177142857 -0.958216165714286 -0.910598115714286 -0.865387042857143 -0.149584094428571 -0.322712883142857 -0.186813658571429 -0.814433338571429 -0.742119041428571 -0.352720020671429 -0.964505868571429 -0.959400982857143 -0.0235512324285714 -0.90167567 -0.841433424285714 -0.28359313 -0.974625091428571 -0.973091101428571 -0.0890296142857143
9 5 0.200395886666667 0.00296670366666667 0.09888028 -0.862586923333333 -0.696525036666667 -0.474082916666667 0.949070226666667 -0.155431011333333 0.106106498333333 -0.85761879 -0.71304987 -0.411526188333333 0.05052795 -0.0221662283333333 -0.125508021666667 -0.823536763333333 -0.851917483333333 -0.837984663333333 0.120231558 0.21293223 0.00508249 -0.84150925 -0.64505206 -0.66712972 -0.140166056666667 -0.0777611743 0.0434861783333333 -0.81394004 -0.709309936666667 -0.751779536666667 -0.625903356666667 -0.58127782 -0.625903356666667 -0.58127782 -0.836570253333333 -0.792264236666667 -0.606056063333333 -0.584092403333333 -0.771857613333333 -0.679653436666667 -0.831553356666667 -0.75832522 -0.627642823333333 -0.878504383333333 -0.687253323333333 -0.44235819 -0.00865935333333332 -0.11161821 -0.196089501466667 -0.81147132 -0.84755397 -0.81153906 -0.85572733 -0.86912001 -0.864779323333333 0.34568778 -0.0174978736666667 0.0583511455666667 -0.787471206666667 -0.603503506666667 -0.606132493333333 -0.858896023333333 -0.67787885 -0.721584643333333 -0.0201857016666667 0.0834222062 -0.0733177486666667 -0.693130323333333 -0.599566476666667 -0.138906576666667 -0.78415735 -0.806849973333333 0.00855916466666667 -0.593708706666667 -0.650227976666667 0.0552298253333333 -0.683880153333333 -0.699931043333333 -0.066825835
9 6 0.201769586315789 -0.0217477042894737 -0.0651767064210526 -0.916956905789474 -0.884748754736842 -0.84445852768421 -0.43894573 0.630044958947368 0.592176931052632 -0.87310007368421 -0.946363188947368 -0.922047347368421 0.0829606950842105 0.0125696190473684 0.0208297656368421 -0.956318518421053 -0.942348529473684 -0.953589711052632 -0.0190555833789474 -0.0966393082157895 0.170009899157895 -0.914096735789474 -0.924013491052632 -0.917448048947368 -0.108507275052632 -0.0363798520210526 -0.0798429005263158 -0.936946055263158 -0.956057509473684 -0.964149226315789 -0.870202768421053 -0.823263670526316 -0.870202768421053 -0.823263670526316 -0.952011112631579 -0.94284189 -0.866424957368421 -0.862378947894737 -0.956063824210526 -0.945929778421053 -0.926024185263158 -0.904984994210526 -0.886973591052632 -0.913785547894737 -0.882439271052632 -0.835489350205263 -0.360719578263158 -0.0298674861578947 0.0118013991578947 -0.955413265789474 -0.943341792631579 -0.948212769473684 -0.961536068421053 -0.945419780526316 -0.957810930526316 -0.0241081263684211 -0.224040574036842 -0.114496386684211 -0.906861500526316 -0.928022315789474 -0.919533084210526 -0.917655955789474 -0.922825198421053 -0.924492316842105 -0.109946270736842 -0.141487617631579 -0.114226399736842 -0.863576078947368 -0.831808047947368 -0.177881773210526 -0.941711555789474 -0.943534479473684 0.129954616210526 -0.898707328421053 -0.864759722105263 -0.199366298368421 -0.947639372631579 -0.947399294736842 0.026700616
10 1 0.216307066082474 -0.0151704461515464 -0.105332608731959 -0.295336554789691 -0.0284432784896907 -0.285704670157732 0.93945554 -0.204711798185567 -0.0386002773127835 -0.978456138969072 -0.97031387556701 -0.954068248453608 0.104822722730206 0.168452399494639 0.100828318792784 -0.257433794641237 -0.0947369564123711 -0.474574174886598 -0.0403760930848454 -0.0731882142278351 0.0939766011123711 -0.457262292905155 -0.31663884114433 -0.342226950752577 -0.0734538706092784 -0.083716392251134 -0.0174080704103093 -0.359195398505155 -0.493912554872165 -0.45775443257732 -0.16137498031134 -0.328521042298969 -0.16137498031134 -0.328521042298969 -0.234975350278351 -0.202541007478041 -0.254018154896907 -0.358562372493814 -0.451542044876289 -0.47875030446433 -0.269521759110309 -0.0254117491004124 -0.333075475583505 -0.306811162752577 -0.0932956639547423 -0.317797206854639 -0.328060384402062 0.10341142461134 0.111283746435052 -0.29562980031866 -0.154256927114433 -0.438805073298969 -0.28440194656701 -0.0915621169201031 -0.509356952175258 -0.258015536938144 -0.326648221865979 -0.199392466790722 -0.347409773958763 -0.36214622503299 -0.312446541736082 -0.494340385247423 -0.298358872804124 -0.414249175072165 -0.0800753730628866 -0.0913607761249485 -0.0560240728319588 -0.261928766216495 -0.474840967938144 0.187522191840206 -0.195915261977526 -0.218127350443299 0.0577989076701031 -0.389074634907216 -0.450536029587629 0.150772855839168 -0.492917874094536 -0.498599370521649 0.0887625042995876
10 2 0.215384455208333 -0.0294583430959375 -0.119810723622917 -0.247849994791667 -0.0254002619854167 -0.189584632214583 0.8785454253125 -0.284267286729167 -0.140880019273229 -0.950361207395833 -0.9277123890625 -0.901925388125 0.0989683162239583 0.0721201467927083 0.0327277241375 -0.369278980604167 -0.331149492832292 -0.6402757834375 -0.0229867394895833 -0.087426202640625 0.0438158541134375 -0.467784390098958 -0.327390676822917 -0.243299641647917 -0.104878907552708 -0.0340558953203125 -0.08126268210625 -0.547534841739583 -0.667429508125 -0.550676655104167 -0.111704273650521 -0.259197176625 -0.111704273650521 -0.259197176625 -0.396424267614583 -0.387890433375 -0.178967245239896 -0.33166201153125 -0.60682099359375 -0.658254771677083 -0.300750842479167 -0.131061736625 -0.383499821269792 -0.229410520391667 -0.0367338428454167 -0.158809514797604 -0.448454695333333 -0.150819035175 -0.285885332442708 -0.400841599802083 -0.35527720344375 -0.605859394166667 -0.39378398325 -0.351626115883333 -0.674163906770833 -0.3675652391875 -0.45923716215625 -0.4512329768625 -0.383307463153125 -0.45422961003125 -0.3002151586625 -0.498017274208333 -0.269914489552083 -0.298669264958333 -0.181968710969375 -0.334044201771875 -0.245006239730208 -0.268361486753125 -0.37130350640625 -0.0466215985302083 -0.358383161770833 -0.43470423615625 0.05360039144375 -0.4387557562875 -0.379952013458333 -0.141704122651354 -0.65367748053125 -0.690640043979167 0.0717373385786458
10 3 0.215592475873016 -0.00908553761398413 -0.0995577315206349 0.0855293595809524 0.0460949632269841 -0.235306120650794 0.929524480634921 -0.170371149873016 -0.0445639194706349 -0.953421822857143 -0.936039006031746 -0.916404827301587 0.0529529278238095 -0.042414500552381 -0.0717296712396825 -0.04685971 -0.0643285377619048 -0.419070419730159 0.00387639693650794 -0.123345254261905 0.0770341831614286 -0.335158670450794 -0.358208092612698 -0.293590798079365 -0.103871773595238 -0.00730052855873016 -0.104024679269841 -0.398192132057143 -0.488736801699048 -0.339097973857143 0.0836127546301587 0.079659743615873 0.0836127546301587 0.079659743615873 -0.124779525973016 -0.0270424140174603 -0.15338410842381 -0.281303282365079 -0.430696888444444 -0.475982189520635 0.0352465680174603 0.0670420701825397 -0.248299168906349 0.100946769198413 -0.0338152301380952 -0.292712739873016 -0.390469856852381 0.0217705981698413 0.136868127844444 -0.0824006062380952 -0.102752056314286 -0.360117848936508 -0.097533604235254 -0.0878748122222222 -0.477481244301587 -0.326100260492063 -0.370286844587302 -0.181662886850794 -0.224276786073175 -0.340626308761905 -0.189913005631746 -0.374876472374603 -0.376909296101587 -0.398299910079365 -0.223789964569841 -0.0591157831428571 -0.0161395021480952 0.122172499798413 -0.116828066885714 0.0468192755385714 -0.0164673312444444 -0.0509170724761905 -0.0128290745126984 -0.319505370507936 -0.385288915380952 0.0677086652619048 -0.466159088714286 -0.528277993442857 0.165095607249206
10 4 0.216754259166667 0.00552653565833333 -0.0894562118333333 -0.910006659166667 -0.762962385 -0.712333862833333 0.899171656666667 0.0492991312166667 0.0962197730833333 -0.865147975 -0.843938520833333 -0.7226172025 0.0868809769166667 0.0069902825075 0.02206044425 -0.957080374166667 -0.938351093333333 -0.954028261666667 -0.135475164958333 0.00697957316666667 -0.136874755 -0.926075565 -0.858587049166667 -0.820101880833333 -0.0756790739166667 -0.03736355295 -0.0212118105583333 -0.959418984166667 -0.963208275833333 -0.959332376666667 -0.806924430833333 -0.728859353333333 -0.806924430833333 -0.728859353333333 -0.955249025 -0.935294470833333 -0.696741851666667 -0.76918515 -0.9680033175 -0.9526199825 -0.925175005833333 -0.843650336666667 -0.831438220833333 -0.90493804 -0.745856350833333 -0.683173740833333 -0.437565559083333 -0.2050084807 -0.300766476166667 -0.956369175833333 -0.940366890833333 -0.948079844166667 -0.9619459 -0.940495300833333 -0.958724948333333 -0.0116486571916667 -0.41218376725 -0.385690905166667 -0.921502244166667 -0.908871470833333 -0.854199188333333 -0.928231135 -0.837076585833333 -0.82779851 -0.102776188583333 -0.49721626675 -0.21242574675 -0.805526999166667 -0.73735277 -0.270550849 -0.9400533675 -0.929312361666667 -0.0607959943083333 -0.859073694166667 -0.759644098333333 -0.330321401333333 -0.957524093333333 -0.950147699166667 -0.0905047313666667
10 5 0.218418345 -0.055739478 -0.095103867 -0.933754285 -0.87564334 -0.73351098 0.885103265 -0.28509607 -0.085470665 -0.934323875 -0.927905135 -0.72155746 0.1016182225 -0.011085379 -0.1525349825 -0.925824075 -0.90912998 -0.92762047 0.0260321775 -0.086251121 0.1067862345 -0.87364189 -0.879519365 -0.85051344 -0.152035415 -0.0440712676 -0.07554334795 -0.889938515 -0.929435705 -0.92548232 -0.840240705 -0.791847735 -0.840240705 -0.791847735 -0.927944105 -0.89701918 -0.837942995 -0.817079595 -0.933995095 -0.89628284 -0.92203735 -0.88462644 -0.79002876 -0.938940125 -0.877959955 -0.724282905 -0.07955559 -0.163009855 0.064439941 -0.92268378 -0.91243087 -0.90961888 -0.936734015 -0.9116906 -0.94692201 0.1972024165 -0.347696085 0.5212636395 -0.83377791 -0.8808624 -0.84245506 -0.8863062 -0.879648425 -0.867914005 -0.205929855 -0.1345066525 0.043945505 -0.829925495 -0.804300515 -0.0463577875 -0.89919854 -0.893228185 -0.0609462115 -0.847125305 -0.828661755 -0.27747664 -0.904694855 -0.892706635 -0.230623083
10 6 0.214594775416667 -0.0388172390625 -0.105202833833333 -0.95146110625 -0.885310360833333 -0.92056314 -0.4590870675 0.365791989166667 0.683873620833333 -0.91835242375 -0.911790432916667 -0.912902945416667 0.085387875125 0.048163873905 -0.00202909279583333 -0.974559747916667 -0.960439646666667 -0.978883238333333 -0.0021676067875 -0.151768490666667 0.112554169875 -0.950493577916667 -0.932417487083333 -0.948952590416667 -0.0994316463333333 -0.0371024534125 -0.0526015900416667 -0.971146632916667 -0.9724743125 -0.980055424166667 -0.8962432525 -0.878689640416667 -0.8962432525 -0.878689640416667 -0.97466749125 -0.966187013333333 -0.89915836125 -0.894300183333333 -0.977235349166667 -0.968165407083333 -0.958839145416667 -0.906612078333333 -0.940134590833333 -0.948879635833333 -0.882819982916667 -0.916827309583333 -0.413907487541667 0.0564777812083333 0.114205952541667 -0.974068717083333 -0.960790887083333 -0.97511172875 -0.97757286 -0.963064410833333 -0.981428607916667 0.012506848875 -0.1112602493375 0.037836533575 -0.948865329583333 -0.94372752625 -0.950526472916667 -0.951696007916667 -0.927129589166667 -0.953229619583333 -0.158524587833333 -0.261387005791667 -0.0302147793833333 -0.91357999125 -0.881274727083333 -0.167970825608333 -0.966188440416667 -0.965057385416667 0.145921601970833 -0.92724640375 -0.893233199583333 -0.209271184833333 -0.970696400833333 -0.967108664166667 -0.0137625825416667
11 1 0.276994191666667 -0.00513863771666667 -0.098007808 -0.3970253 -0.092880261 -0.301093224166667 0.947256806666667 -0.170889663333333 -0.0656693745 -0.986201748333333 -0.964564066666667 -0.95743399 0.0228753602 -0.124193171166667 -0.059168684 -0.366778183333333 -0.2228038755 -0.534018195 -0.0210339335 -0.086032268 0.1134759655 -0.501104961666667 -0.356971194 -0.370339863333333 -0.0644752383333333 -0.157487238666667 -0.145186559 -0.460863741666667 -0.562759488333333 -0.51350833 -0.24368945 -0.41328959 -0.24368945 -0.41328959 -0.336764578333333 -0.335244268333333 -0.306443524666667 -0.430070606666667 -0.518564835 -0.575932156666667 -0.403898033333333 -0.114415557 -0.380838828333333 -0.39451313 -0.139054907166667 -0.313128786166667 -0.292738498333333 -0.003790711 0.0114260946666667 -0.394995953333333 -0.270222216166667 -0.496839458333333 -0.393962276666667 -0.223461251666667 -0.56962299 -0.248384340666667 -0.44343826 -0.274055270666667 -0.408961506666667 -0.407019006666667 -0.343431131 -0.532391928333333 -0.334644699333333 -0.438625595 -0.1140429795 -0.131353548333333 -0.084596152 -0.343757775 -0.548856743333333 0.1934475519 -0.305529794166667 -0.382452911666667 0.138202230666667 -0.472733166666667 -0.500461445 0.1437645765 -0.580850961666667 -0.600519453333333 0.130227669
11 2 0.27693814 0.00520054952 -0.114006295 -0.27811504 -0.061583507 -0.278690775 0.87450042 -0.353438715 -0.1031192315 -0.967083125 -0.94660957 -0.934023145 0.311825885 -0.20049514064 0.030461774 -0.3808256 -0.387347805 -0.642546695 0.167100725 -0.21743905 0.0927483325 -0.54264048 -0.50450277 -0.42835542 -0.14021988 -0.063043512 0.0680949495 -0.60910876 -0.72107803 -0.639394425 -0.183104065 -0.247429775 -0.183104065 -0.247429775 -0.441686535 -0.34852011 -0.38441132 -0.494079565 -0.67447237 -0.716674905 -0.252490065 -0.1439207035 -0.42119791 -0.28840584 -0.07918594 -0.263121175 -0.270661825 -0.0843116015 -0.340023005 -0.35832533 -0.374153275 -0.600826215 -0.465655275 -0.449790355 -0.68319979 -0.1647390035 -0.271211355 -0.45953006 -0.490557755 -0.548228455 -0.45234802 -0.561645055 -0.485951235 -0.472956715 -0.293459665 -0.24712695 -0.012826023 -0.248924605 -0.36325695 -0.0127444845 -0.335245315 -0.37007351 0.00981692999999999 -0.557368375 -0.538207675 -0.0047559695 -0.710279975 -0.747543015 0.19129387
11 3 0.27679610125 -0.0173473991875 -0.08629252825 0.183890785625 0.00144422475 -0.1048699555 0.9167146675 -0.17853609575 -0.1457258501875 -0.957113055 -0.9362253925 -0.9214493675 0.114970873625 -0.07281479425 0.05970074420625 0.059802605625 -0.06205139 -0.38009594375 0.105491860375 -0.12471198675 -0.0156463511 -0.38733735375 -0.36450211275 -0.2659606225 -0.13037303625 -0.1168397902125 0.008967259875 -0.424688378125 -0.46529064375 -0.2607520705 0.147058434875 0.229058018 0.147058434875 0.229058018 -0.06299095525 0.063827737375 -0.176868959 -0.27016948375 -0.409534275 -0.4414932825 0.047428891125 0.006678757375 -0.187008904375 0.231194738 -0.0665033386 -0.134332582875 -0.34765993125 0.113009032875 0.010480577625 -0.01853030075 -0.102667409 -0.32646634375 0.04609223805 -0.0825149655 -0.43398417375 -0.32771892875 -0.28308399125 -0.26961925025 -0.25049273375 -0.33619770675 -0.135260964475 -0.43150023625 -0.389361600875 -0.382048812375 -0.173304904625 0.04612254125 0.0801703825 0.2284415079625 0.035422845875 0.059582194 0.0813795545 0.026942485475 0.0493934213625 -0.299277387 -0.38320680125 0.14315667775 -0.43948747375 -0.48941704375 0.128149390425
11 4 0.276901084496124 -0.0161050659372093 -0.107906649488372 -0.993073472868217 -0.975743508062015 -0.973811614186047 0.926561571627907 0.0726688009984496 0.0947741750130233 -0.99703277 -0.989829669379845 -0.98382136 0.0761883700232558 0.0111010749123566 0.000318991730862016 -0.989969275813953 -0.983106354418605 -0.987116445193798 -0.0284450747046512 -0.0752238678689923 0.092241152920155 -0.991342142170543 -0.982101477674419 -0.979878314418605 -0.0977341012248062 -0.0394546883116279 -0.0553647231604651 -0.991645871085271 -0.991582710310077 -0.990449102093023 -0.983720180387597 -0.982178719069767 -0.983720180387597 -0.982178719069767 -0.988201755736434 -0.98731085744186 -0.979444681937985 -0.979271083178295 -0.99265960248062 -0.991543146511628 -0.991795328992248 -0.977603266511628 -0.979480522790698 -0.993668201162791 -0.975478899534884 -0.971998180155039 0.027347973527907 0.10348052903814 0.124332307947849 -0.990352313488372 -0.983058238372093 -0.985090390155039 -0.990453477209302 -0.984470090310077 -0.987722496434108 0.191902710731783 0.00650023312248062 0.0506346441651163 -0.988993774031008 -0.98439889248062 -0.980502459302326 -0.992090495658915 -0.98095257503876 -0.981462687054264 0.0787850922627907 -0.222443856057364 0.0252256563457364 -0.983294280697674 -0.983482586511628 0.211086496235659 -0.986732270465116 -0.986923901937985 0.32930527126124 -0.983561174806202 -0.979978641550388 -0.0302943743317829 -0.991615286744186 -0.991731697984496 0.264448970248062
